"(Intercept)","LPS_pg_ml_W0","IL18_pg_ml","TNFalfa_pg_ml_W0","IL10pg_ml_W0","IL6pg_ml_W0","IL8pg_ml_W0","CV_S000","CV_S008","CV_S012","CV_S039","CV_S52","LeucocitosS0","Hb_S0","HematocritoS0","PlaquetasS0","GlucosaS0","Acido_uricoS0","Creatinina_S0","Colesterol_S0","CD4_S0","CD4porcentajeS0","CD8_S0","CD8porcentajeS0","CocCD4_CD8_S0","GlucosaS04","CreatininaS04","AlbuminaS04","TGO_S04","LDH_S04","CD4_S08","CD4porcentajeS08","CD8_S08","CD8porcentajeS08","CocCD4_CD8_S08","CD4_S12","CD4porcentajeS12","CD8_S12","CD8porcentajeS12","CocCD4_CD8_S12","GlucosaS24","UreaS24","Acido_uricoS24","CreatininaS24","Bili_dirS24","TGO_S24","TGP_S24","LDH_S24","Fosf_alcS24","ColesterolS24","TrigliceridosS24","LeucocitosS24","EritrocitosS24","HemoglobinaS24","HematocritoS24","PlaquetasS24","CD4_S24","CD4porcentajeS24","CD8_S24","CocCD4_CD8_S24","CD4_S39","CD4porcentajeS39","CD8_S39","CD8porcentajeS39","CocCD4_CD8_S39","Hepatitis_basal_activa","Age","Days_to_IRIS","LogCV_S0","LogCV_S08","LogCV_S12","LogCV_S39","DeltaCV_S8","DeltaCV_S12","DeltaCD4_S8","DeltaCD4_S12","DeltaCD4_S12minusS8","CD4porcentajeS52","CD8_S52","CD8porcentajeS52","CocCD4_CD8_S52","DeltaCD4W52atleast150","CD4TCabove200_W052","CD4TCabove350_W052","DeltaLogCV_W8","DeltaLogCV_W12","DeltaLogCV_W39"
-31.5999545810704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.386181919564957,0,-0.00975432382174068,-0.321147402074296,0,0,0,0,0,0,0,0,0,0,7.03993052683185,0,0,0,0,0,0,0,4.05280459425428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.862746932568,0,0,0,4.94616659726913,0.904095140895367,0,0,0,0,0,0,0,2.76654648315885,0.0894260288769186,0,157.364850700682,60.6557861329225,11.9306218770495,33.7958994380656,0,0,0
38.5827637570938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.026166835286648,0,0,0,0,-0.466964534163515,0,0,-0.363607999345518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9353490385067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5662795587536,0,0,0,2.52953342148075,4.60985340899973,0,0,0,0,0.0221344243933144,0.0267000856185801,0,1.26081829664744,0.054946115171424,0,133.275764631949,64.8755319919956,15.2749100913587,49.0644486937023,0,0,0
54.5766009179036,0,0,0.278790537311368,0,0,0,0,0.000765206796813511,0,0,-0.00985147065126526,0,0,0,-0.0489605843722682,0,0,0,0,-0.701478549861632,0,0,-0.681050560279591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.57990844861007,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0541162668852748,0.56658301057799,0,0,0,0,0,0,7.38656417366724,0,0,0,2.38805562208601,0,0,0,0,0,0,0.0634109908242315,0,2.27495216754695,0.0698827959733966,0,112.941074531489,53.201403816799,25.3379890763642,52.7779599377185,0,0,0
-6.97742265023226,0,0,0.667127247966587,0,0,0,0,0.0013040740264975,0,0,0,0,0,0,-0.0282158462251322,0,0,0,0,-0.658059016448329,0,0,-0.425542579827113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.690788902806967,0,0,0,0,0,0,0,-0.0211572041016862,0,0,0,0,0,0,0.368576531344865,0,0,0,0,0,0,16.522335328672,0,0,0,3.35161581740648,0.0662007655169332,0,0,0,0,0.0186676948968445,0.0309449496850966,0,1.96514275290673,0.0974168395687376,0,242.793833560615,46.9243266190975,21.8470341166114,47.4114592434875,0,0,0
-49.0156896721803,0,0,0.97736924522737,0,0,0,0,0,0,0,-0.169537494484587,0,0,0,-0.0356947846821457,0,0,0,0,-0.693175327847161,0,-0.00149652261689965,-0.595181338987562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36118051507959,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02326947064692,1.5014298920762,0,0,0,0,0,0,0,0,0,-0.0214402838283457,8.81189757286192,6.31280741039033,0,0,0,0,0.00762463294667874,0.0339752540060394,0,2.32796429817244,0.101653454825657,0,235.60390956507,45.6899612445527,22.6884116407173,37.4439926377884,0,0,0
34.480870811537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.022812160576784,0,0,0,0,-0.633880868682202,0,0,-0.545623035044807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0333693641878095,3.70109406724069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.3403356979473,0,0,0,0,13.6012517609144,0,0,0,5.41623107531026,0,0,0,0,0,0.0523858785669687,0.00778710661737892,0,2.7704710156935,0.0597092781005256,0,81.3854721925877,57.1038446813066,25.7449143443479,59.404684038805,0,0,0
14.578028380839,0,0,1.03991307104282,0,0,0,1.21492638743662e-06,0,0,0,0,0,-0.499301589926134,0,-0.0623741796421655,0,0,0,0,-0.597806767830027,0,0,-0.499586484381694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279945483636551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.926468247380384,0,0,0,0,0,0,22.6334176322843,0,0,0,0,10.3111200506385,0,0,0,-4.69434441732273e-08,0.0072690050181227,0.0409234378595758,0,1.64906365007904,0.0941987689581373,0,204.389539012843,52.8223041255959,15.4395002181727,40.2344452937887,0,0,0
-13.8153090602751,0,0,0.393479154111516,0,0,0,0,0.000405217242230444,0,0,-0.0180787529330494,0,-0.377103337957038,0,-0.0322911117333378,0,0,0,0,-0.697626434917375,0,0,-0.46282235873774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00995012808164083,2.54848752967728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.641909338108657,0,19.2215222264217,0,0,0,0,0,0,0,0,6.98983741358122,0,0,0,0,0,0.0263472920965991,0.0317184145076241,0,2.48878139233986,0.0870120513195885,0,180.261054595921,45.8629838973567,28.5037400484253,49.5160358131874,0,0,0
-6.74053849533115,0,0,0.118340546544223,-1.15245985860288,0,0,0,0,0,0,0,0,-0.357009495307433,0,-0.0331556135694181,0,0,0,0,-0.604092606172419,0,-0.00410174114389895,-0.307796113896802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.64989310082873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178828504580406,0,0,0,0,0,0,5.370933548773,0,0,0,4.86969194170356,2.18240738045203,0,0,0,0,0.0343326843092269,0.0269184884366574,0,1.57469181951231,0.0806836742303489,0,228.330608361777,50.9292362652665,20.8467608269899,48.4879232579562,0,0,0
-32.8698724291714,0,0,0,0,0,0,0,0,0,0,0,0,-0.618138145560567,0,0,0,0,0,0,-0.541371569455409,0,0,-0.442780203553588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.00540671068053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.7760142841878,0,0,0,3.50583198598811,4.7416947418391,0,0,0,0,0,0.0289029573943002,0,2.58103802069035,0.0940109974575143,0,225.605964326305,59.2054097667083,12.5656392842246,26.9420512802221,0,0,0
-62.457104595311,0,0,1.30105359139186,0,0,0,0,0,0,0,0,0,0,0,-0.0394415799105537,0,0,0,0,-0.683926343269624,0,-0.00114738318172376,-0.11693553153454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.01350569704134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.0779993132767,0,0,0,0,0,0,0,0,0,3.00181937953124,0,0,0,0,0,0.0242651798754625,0,2.7690209748139,0.113101230863145,0,263.083469886854,51.3123381620699,17.7646729750712,37.5510001333697,0,0,0
-75.694700458531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0182558158270745,0,0,0,0,-0.495279120882956,0,0,-0.320773966512726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0840072193736369,1.2193002397607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.7524416694943,0,0,0,0,0,0,0,0,13.4316247416623,8.40066486440242,0,0,0,0,0.0317215176430588,0,0,0,0.0929468843457252,0,266.48505657198,51.8981785426028,13.5592195110589,33.5397237392976,0,0,0
-6.60578758535414,0,0,0,-0.110048008468487,0,0,0,0.00094657376166468,0,0,0,0,0,0,0,0,0,0,0,-0.581024394311,0,0,-0.562199892131971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6149913131269,0,0,0,0,0,0,-0.0420848921102558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.02330514271295,0,0,0,2.19653068460122,0,0,0,0,0,0,0.0478965212094021,0,2.54809385234268,0.101375741211221,0,239.690817124895,55.6422778624389,12.8154231095067,28.8396790750948,0,0,0
-2.92361580937876,0,0,0,0,0,0,0,0.000195926262797425,0,0,0,0,0,0,-0.00995745267642645,0,0,0,0,-0.56469864137506,0,-0.00283615651941508,-0.328578648027884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.48225399904911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.21916615706641,0,0,0,0,0,0.110616721238531,0.0813052579024268,0,1.06842022687492,0.0765081962110641,0,222.233828627573,46.9769324107619,22.0475965104746,48.0384235428076,0,0,0
-8.06280150592448,0,0,0.966587255502975,0,0,0,0,0.000798196573846223,0,0,-0.0838005138172552,0,0,0,-0.0504048632384687,0,0,0,0,-0.747923796401611,0,0,-0.438491460990567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.696414207453349,0,0,0,0,0,-0.162162576644196,0,0,0,-0.0248902005717642,3.50474232659683,2.49603954889013,0,0.789777222649834,0,0,0.0372433980669668,0.0255369530994209,0,3.74263738997785,0.100049375312551,0,216.740572831334,43.7963634330519,21.2431663561714,54.7648361333506,0,0,0
3.19809882430772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0597236306069528,0,0,0,0,-0.660474388193779,0,-0.0016342557657386,-0.455019282451614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52047184786373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166022792035112,0,47.739849286503,0,0,0,0,0,0,0,0,6.27831251669102,5.46586210486885,0,0,0,0,0.0661945847925215,0,0,1.94952040021363,0.0825664000800172,0,187.12338935216,44.7307463672688,21.1147422956034,53.8367060800755,0,0,0
4.12787818609635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.555379219724331,0,-0.00331703056974515,-0.524513490278763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.381890820568583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.42808936388543,0,0,0,6.64036799827164,4.81358840706654,0,0,0,0,0.0411259400171137,0.0252948982636364,0,1.88274252087702,0.0774690193259544,0,190.504908506272,50.5746629498022,18.5605971018935,49.5961901899071,0,0,0
1.19262688584743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00464810656070085,0,0,0,0,-0.434462492284738,0,0,-0.482251271171521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.77781041053004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.1022566626035,0,0,0,0,11.2502536772399,0,0,0,0,0,0.036393188768618,0,1.20367041120289,0.0883199318592388,0,207.83106535498,61.3039860719503,2.79224673982296,25.9068751117683,0,0,0
28.6503758282782,0,0,0,-0.476315399628906,0,0,0,0.000210232367877166,0,0,0,0,-1.41636399372568,0,0,0,0,0,0,-0.675543487976918,0,0,-0.616089295297732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.17233528961797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.4421085697407,0,0,0,0,9.03450248778325,0,0,0,9.1012018828303,0,0,0,0,0,0.0297534548568661,0.0435167379679267,0,2.19967651080787,0.0630246588792593,0,123.024148492194,49.1592034385967,32.8499841563146,58.2169708186862,0,0,0
-39.5045396202264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.549579097790983,0,0,-0.309306078300215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.65184709452336,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0309401853555936,0,0,62.0377519901023,0,0,0,0,0,0,0,0,5.08232368230795,3.33622362845499,0,0,0,0,0,0,0,1.78566495057906,0.081953819717645,0,177.58029185787,59.783434136192,10.4636317529192,53.084237016593,0,0,0
33.7262312458236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0241699813879351,0,0,0,0,-0.657311380486007,0,0,-0.559473381845408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.98360905740543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0185250753122134,0,28.5216896499148,0,0,0,0,0,0,0,0,6.26981325653443,0,0,0,0,0,0.0119196720608664,0.0591736016230824,0,1.9225824902717,0.0558499857543583,0,92.422236149607,61.9223456124646,23.2637581489214,61.8769264669575,0,0,0
-31.2133271125165,0,0,1.58494076253194,0,0,0,0,0.000777089644983915,0,0,-0.0380065385924095,0,0,0,-0.0428758397033784,0,0,0,0,-0.674014536683875,0,-0.00752722494598752,-0.334660188968239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.17003645147539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.859740033201575,0,0,0,0,0,0,0,0,0,-0.0135977542550331,4.20434905863675,0,0,0,0,0,0.0721495397177575,0.0422578456394152,0,1.74690547707198,0.0976166675147627,0,263.922739769901,44.9269684712087,22.4742749467712,44.0576804164197,0,0,0
-47.5388196995446,0,0,0.780363861266328,-0.424069361230675,0,0,0,0.000791497786533676,0,0,-0.173208822039843,0,-0.185626072093635,0,-0.0384770181607015,0,0,0,0,-0.722308501343332,0,-0.00497365943925287,-0.527408629927547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88510554889458,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0688443111562679,0.950275653753842,0,28.6470860463383,0,0,0,0,0,0,0,-0.0599482507281107,9.46383402029139,0,0,0,0,0,0.0128999144136758,0,0,2.93494644805661,0.105182608243493,0,221.330412013717,44.9401885537902,20.9879539914145,43.9368606765861,0,0,0
2.39628749718079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.056943993921475,0,0,0,0,-0.662894575280878,0,0,-0.417809048400343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.56907601770033,0,0,0,0,7.79534924890859,0,0,0,5.8594828318038,7.76511292093653,0,0,0,0,0.0589878261083277,0,0,3.18172812559818,0.0769367046200909,0,163.304462212892,47.6977570248377,19.7212852457355,63.0568865002696,0,0,0
-23.1999468367721,0,0,0.268767744991452,-0.0533248253815643,0,0,0,0.000488459612869091,0,0,0,0,-1.00859068085498,0,-0.0189726950172181,0,0,0,0,-0.650447263473,0,-0.000201099873645567,-0.55381826670586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.658061845238796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.72663986954127,0,0,0,0,32.1843933474531,0,0,0,7.75683290849356,3.28608050821218,0,0,0,0,0.0416463114469353,0.0165261137148214,0,2.90324691325638,0.0966589307610918,0,223.434323205023,44.9403518130664,18.3694154437555,41.621866775187,0,0,0
-45.0136854090335,0,0,0.318114947479259,0,0,0,0,0.000625424135369309,0,0,-0.00956294215672146,0,-0.254349569728404,0,-0.0272391486607507,0,0,0,0,-0.691997957299782,0,-0.00362004764993661,-0.419353864614189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.43952480718719,0,0,0,0,0,0,-0.00147951474736318,0,0,0,0,0,0,0.0811756915870685,0.269223048341397,0,39.2852240964165,0,0,0,0,0,0,0,-0.0156465533185292,7.04002252378876,0,0,0,0,0,0.00802329283122796,0,0,3.5182082640854,0.0967369840507059,0,184.908839153086,50.2411304767695,16.0627020224987,47.4480136397191,0,0,0
-58.5023570665197,0,0,1.45173072512838,0,0,0,0,0,0,0,0,0,-0.295044485840282,0,-0.0725769016701779,0,0,0,0,-0.632926522452158,0,-0.00450077811852607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.36052292628589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4839152044462,0,0,0,0,19.1786243305777,0,0,0,0,2.78968856641661,0,0,0,0,0.00307027874750461,0.0083656300608225,0,2.34100778332692,0.11838643737882,0,266.361815307214,54.3795583580403,20.6407404137627,33.9835824128993,0,0,0
22.5660207649843,0,0,0.79561761723412,0,0,0,0,0.000440299159740326,0.0175810012429759,0,-0.097306086528021,0,0,0,-0.0716063904701637,0,0,0,0,-0.67144065687959,0,-0.0027224509546115,-0.686854353071205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.738999384851249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.19010263262624,0,0,0,0,0,0,0,0,0,0,4.44411101033132,0.541316496591392,0,0,0,0,0.0780716764054833,0,0,2.21655574605673,0.0899396741290144,0,210.099146012961,49.4828626299303,19.2268257467545,42.581781719696,0,0,0
-31.407794740303,0,0,0.516503335314093,0,0,0,0,0,0,0,0,0,-1.39132240072361,0,-0.017147255464132,0,0,0,0,-0.538193263257916,0,-0.00651480692137262,-0.3634481243037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.378563864923259,0,2.40877423969163,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019704074378406,0,0,24.2294034453134,0,0,0,0,0,0,0,0,0,12.0005760811051,0,0,0,0,0,0.0358484294511434,0,1.85200422188355,0.0975567093522991,0,219.391248344916,52.940126819963,7.59917950862717,42.8859295970717,0,0,0
38.639562368693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0243214914844814,0,0,0,0,-0.548820194213922,0,0,-0.469129250551167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.24177784025503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.17615121544555,0,0,0,0,0,0.0484387852500269,0.0186379255250214,0,1.25863616244481,0.0699385093258316,0,195.616312244259,54.8758358369343,17.6454779344608,52.1541757948732,0,0,0
-12.6723426821343,0,0,1.60966900985677,0,0,0,0,0,0,0,0,0,0,0,-0.0210715354087218,0,0,0,0,-0.551208659083147,0,-0.00600112277733456,-0.209881634603678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0905605737013016,1.83378885503864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.8135696868348,0,0,0,1.73451177951479,7.52079356240519,0,0,0,0,0.0461029725546937,0.00171568509063802,0,1.65072462865105,0.0811153772679789,0,195.153023466791,59.8019471876554,14.731807879792,48.4189040353468,0,0,0
-52.1043482443507,0,0,0,-0.0729134335184665,0,0,0,0,0,0,-0.016396065816772,0,0,0,-0.00795265823435909,0,0,0,0,-0.644402559362569,0,0,-0.546817070501817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0102450026451138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.97071669819093,0,0,0,0,0,0,0,0,12.1082334958778,8.08439236804105,0,0,0,0,0.0598026149713113,0,0,2.81328064926799,0.0876773537355711,0,224.183395742961,45.4881520281635,19.2188302371391,48.64020322438,0,0,0
-31.7426098624268,0,0,1.18620866918572,-3.29708649591946,0,0,0,5.1572695186894e-05,0.0430247598619979,0,0,0,0,0,-0.0249611189168838,0,0,0,0,-0.513906281683804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.71209601005236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0100912565400142,6.56306326451053,0,0,0,0,0,0.105607569593731,0.0176603842123899,0,1.02655659176664,0.0625687403062325,0,290.645157055078,56.9705734936801,13.0452009444191,21.1613617834234,0,0,0
-26.4933679859759,0,0,0,0,0,0,0,0.000287125815703263,0,0,0,0,0,0,-0.0107372153072679,0,0,0,0,-0.668704491595026,0,0,-0.399524055631381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0702185780831586,2.98611299714802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58372002912248,0,0,0,0,0,0,20.6681100857271,0,0,0,7.53716400225086,0,0,0,0,0,0.00883869415939991,0.0481035530668856,0,1.97412424804731,0.0815606291254824,0,188.088705534885,49.3369796410585,24.2434508654283,54.7472166411592,0,0,0
-56.2400406839454,0,0,0.322963297909675,0,0,0,0,0,0,0,-0.0615813516487315,0,0,0,-0.0302779860444006,0,0,0,0,-0.651047839154237,0,0,-0.365299318315027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.5555016695292,0,0,0,0,0,0,0,0,9.56828836984696,7.25635652202119,0,0,0,0,0.0464301709919739,0,0,2.9061815159679,0.0959722636547565,0,223.366101740957,47.0575744194645,19.6612324276727,47.6356434853076,0,0,0
-31.4855484757944,0,0,0.858597009310012,-0.184664346921651,0,0,0,0.000474194462423474,0,0,0,0,0,0,-0.0574379960555318,0,0,0,0,-0.62946167157739,0,-0.00293457460157425,-0.46916196397424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.900375823997472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.473045062452331,0,0,0,0,0,0,11.8110559907736,0,0,0,6.71585259307401,2.78207852364251,0,0,0,0,0.0477965820639547,0.0053434846439824,0,2.79231943902072,0.100284166282268,0,220.123344077541,49.7900326156693,17.7914633525471,40.6796189850447,0,0,0
